filepath,filename,class,class_idx,split
data/raw/normal/normal_0050.wav,normal_0050.wav,normal,1,train
data/raw/normal/normal_0051.wav,normal_0051.wav,normal,1,train
data/raw/normal/normal_0052.wav,normal_0052.wav,normal,1,train
data/raw/normal/normal_0053.wav,normal_0053.wav,normal,1,train
data/raw/normal/normal_0054.wav,normal_0054.wav,normal,1,train
data/raw/normal/normal_0055.wav,normal_0055.wav,normal,1,train
data/raw/normal/normal_0056.wav,normal_0056.wav,normal,1,train
data/raw/normal/normal_0057.wav,normal_0057.wav,normal,1,train
data/raw/normal/normal_0058.wav,normal_0058.wav,normal,1,train
data/raw/normal/normal_0059.wav,normal_0059.wav,normal,1,train
data/raw/normal/normal_0060.wav,normal_0060.wav,normal,1,val
data/raw/normal/normal_0061.wav,normal_0061.wav,normal,1,train
data/raw/normal/normal_0062.wav,normal_0062.wav,normal,1,val
data/raw/normal/normal_0063.wav,normal_0063.wav,normal,1,train
data/raw/normal/normal_0064.wav,normal_0064.wav,normal,1,train
data/raw/normal/normal_0065.wav,normal_0065.wav,normal,1,train
data/raw/normal/normal_0066.wav,normal_0066.wav,normal,1,train
data/raw/normal/normal_0067.wav,normal_0067.wav,normal,1,train
data/raw/normal/normal_0068.wav,normal_0068.wav,normal,1,train
data/raw/normal/normal_0069.wav,normal_0069.wav,normal,1,train
data/raw/normal/normal_0070.wav,normal_0070.wav,normal,1,val
data/raw/normal/normal_0071.wav,normal_0071.wav,normal,1,val
data/raw/normal/normal_0072.wav,normal_0072.wav,normal,1,val
data/raw/normal/normal_0073.wav,normal_0073.wav,normal,1,train
data/raw/normal/normal_0074.wav,normal_0074.wav,normal,1,train
data/raw/normal/normal_0075.wav,normal_0075.wav,normal,1,train
data/raw/normal/normal_0076.wav,normal_0076.wav,normal,1,train
data/raw/normal/normal_0077.wav,normal_0077.wav,normal,1,train
data/raw/normal/normal_0078.wav,normal_0078.wav,normal,1,train
data/raw/normal/normal_0079.wav,normal_0079.wav,normal,1,train
data/raw/normal/normal_0080.wav,normal_0080.wav,normal,1,train
data/raw/normal/normal_0081.wav,normal_0081.wav,normal,1,train
data/raw/normal/normal_0082.wav,normal_0082.wav,normal,1,train
data/raw/normal/normal_0083.wav,normal_0083.wav,normal,1,train
data/raw/normal/normal_0084.wav,normal_0084.wav,normal,1,train
data/raw/normal/normal_0085.wav,normal_0085.wav,normal,1,val
data/raw/normal/normal_0086.wav,normal_0086.wav,normal,1,train
data/raw/normal/normal_0087.wav,normal_0087.wav,normal,1,train
data/raw/normal/normal_0088.wav,normal_0088.wav,normal,1,train
data/raw/normal/normal_0089.wav,normal_0089.wav,normal,1,train
data/raw/normal/normal_0090.wav,normal_0090.wav,normal,1,train
data/raw/normal/normal_0091.wav,normal_0091.wav,normal,1,train
data/raw/normal/normal_0092.wav,normal_0092.wav,normal,1,train
data/raw/normal/normal_0093.wav,normal_0093.wav,normal,1,train
data/raw/normal/normal_0094.wav,normal_0094.wav,normal,1,train
data/raw/normal/normal_0095.wav,normal_0095.wav,normal,1,train
data/raw/normal/normal_0096.wav,normal_0096.wav,normal,1,train
data/raw/normal/normal_0097.wav,normal_0097.wav,normal,1,train
data/raw/normal/normal_0098.wav,normal_0098.wav,normal,1,val
data/raw/normal/normal_0099.wav,normal_0099.wav,normal,1,train
data/raw/normal/normal_0100.wav,normal_0100.wav,normal,1,train
data/raw/normal/normal_0101.wav,normal_0101.wav,normal,1,val
data/raw/normal/normal_0102.wav,normal_0102.wav,normal,1,train
data/raw/normal/normal_0103.wav,normal_0103.wav,normal,1,train
data/raw/normal/normal_0104.wav,normal_0104.wav,normal,1,train
data/raw/normal/normal_0105.wav,normal_0105.wav,normal,1,train
data/raw/normal/normal_0106.wav,normal_0106.wav,normal,1,train
data/raw/normal/normal_0107.wav,normal_0107.wav,normal,1,train
data/raw/normal/normal_0108.wav,normal_0108.wav,normal,1,train
data/raw/normal/normal_0109.wav,normal_0109.wav,normal,1,train
data/raw/normal/normal_0110.wav,normal_0110.wav,normal,1,train
data/raw/normal/normal_0111.wav,normal_0111.wav,normal,1,train
data/raw/normal/normal_0112.wav,normal_0112.wav,normal,1,train
data/raw/normal/normal_0113.wav,normal_0113.wav,normal,1,val
data/raw/normal/normal_0114.wav,normal_0114.wav,normal,1,train
data/raw/normal/normal_0115.wav,normal_0115.wav,normal,1,train
data/raw/normal/normal_0116.wav,normal_0116.wav,normal,1,train
data/raw/normal/normal_0117.wav,normal_0117.wav,normal,1,train
data/raw/normal/normal_0118.wav,normal_0118.wav,normal,1,val
data/raw/normal/normal_0119.wav,normal_0119.wav,normal,1,val
data/raw/normal/normal_0120.wav,normal_0120.wav,normal,1,train
data/raw/normal/normal_0121.wav,normal_0121.wav,normal,1,train
data/raw/normal/normal_0122.wav,normal_0122.wav,normal,1,train
data/raw/normal/normal_0123.wav,normal_0123.wav,normal,1,train
data/raw/normal/normal_0124.wav,normal_0124.wav,normal,1,train
data/raw/normal/normal_0125.wav,normal_0125.wav,normal,1,train
data/raw/normal/normal_0126.wav,normal_0126.wav,normal,1,train
data/raw/normal/normal_0127.wav,normal_0127.wav,normal,1,train
data/raw/normal/normal_0128.wav,normal_0128.wav,normal,1,train
data/raw/normal/normal_0129.wav,normal_0129.wav,normal,1,train
data/raw/normal/normal_0130.wav,normal_0130.wav,normal,1,train
data/raw/normal/normal_0131.wav,normal_0131.wav,normal,1,val
data/raw/normal/normal_0132.wav,normal_0132.wav,normal,1,train
data/raw/normal/normal_0133.wav,normal_0133.wav,normal,1,train
data/raw/normal/normal_0134.wav,normal_0134.wav,normal,1,train
data/raw/normal/normal_0135.wav,normal_0135.wav,normal,1,train
data/raw/normal/normal_0136.wav,normal_0136.wav,normal,1,train
data/raw/normal/normal_0137.wav,normal_0137.wav,normal,1,train
data/raw/normal/normal_0138.wav,normal_0138.wav,normal,1,val
data/raw/normal/normal_0139.wav,normal_0139.wav,normal,1,train
data/raw/normal/normal_0140.wav,normal_0140.wav,normal,1,val
data/raw/normal/normal_0141.wav,normal_0141.wav,normal,1,train
data/raw/normal/normal_0142.wav,normal_0142.wav,normal,1,train
data/raw/normal/normal_0143.wav,normal_0143.wav,normal,1,train
data/raw/normal/normal_0144.wav,normal_0144.wav,normal,1,train
data/raw/normal/normal_0145.wav,normal_0145.wav,normal,1,val
data/raw/normal/normal_0146.wav,normal_0146.wav,normal,1,train
data/raw/normal/normal_0147.wav,normal_0147.wav,normal,1,train
data/raw/normal/normal_0148.wav,normal_0148.wav,normal,1,train
data/raw/normal/normal_0149.wav,normal_0149.wav,normal,1,train
data/raw/normal/normal_0150.wav,normal_0150.wav,normal,1,train
data/raw/normal/normal_0151.wav,normal_0151.wav,normal,1,train
data/raw/normal/normal_0152.wav,normal_0152.wav,normal,1,val
data/raw/normal/normal_0153.wav,normal_0153.wav,normal,1,train
data/raw/normal/normal_0154.wav,normal_0154.wav,normal,1,train
data/raw/normal/normal_0155.wav,normal_0155.wav,normal,1,train
data/raw/normal/normal_0156.wav,normal_0156.wav,normal,1,val
data/raw/normal/normal_0157.wav,normal_0157.wav,normal,1,val
data/raw/normal/normal_0158.wav,normal_0158.wav,normal,1,train
data/raw/normal/normal_0159.wav,normal_0159.wav,normal,1,train
data/raw/normal/normal_0160.wav,normal_0160.wav,normal,1,train
data/raw/normal/normal_0161.wav,normal_0161.wav,normal,1,train
data/raw/normal/normal_0162.wav,normal_0162.wav,normal,1,train
data/raw/normal/normal_0163.wav,normal_0163.wav,normal,1,train
data/raw/normal/normal_0164.wav,normal_0164.wav,normal,1,train
data/raw/normal/normal_0165.wav,normal_0165.wav,normal,1,train
data/raw/normal/normal_0166.wav,normal_0166.wav,normal,1,val
data/raw/normal/normal_0167.wav,normal_0167.wav,normal,1,train
data/raw/normal/normal_0168.wav,normal_0168.wav,normal,1,train
data/raw/normal/normal_0169.wav,normal_0169.wav,normal,1,train
data/raw/normal/normal_0170.wav,normal_0170.wav,normal,1,train
data/raw/normal/normal_0171.wav,normal_0171.wav,normal,1,val
data/raw/normal/normal_0172.wav,normal_0172.wav,normal,1,train
data/raw/normal/normal_0173.wav,normal_0173.wav,normal,1,train
data/raw/normal/normal_0174.wav,normal_0174.wav,normal,1,val
data/raw/normal/normal_0175.wav,normal_0175.wav,normal,1,train
data/raw/normal/normal_0176.wav,normal_0176.wav,normal,1,train
data/raw/normal/normal_0177.wav,normal_0177.wav,normal,1,train
data/raw/normal/normal_0178.wav,normal_0178.wav,normal,1,train
data/raw/normal/normal_0179.wav,normal_0179.wav,normal,1,train
data/raw/normal/normal_0180.wav,normal_0180.wav,normal,1,train
data/raw/normal/normal_0181.wav,normal_0181.wav,normal,1,train
data/raw/normal/normal_0182.wav,normal_0182.wav,normal,1,train
data/raw/normal/normal_0183.wav,normal_0183.wav,normal,1,val
data/raw/normal/normal_0184.wav,normal_0184.wav,normal,1,train
data/raw/normal/normal_0185.wav,normal_0185.wav,normal,1,val
data/raw/normal/normal_0186.wav,normal_0186.wav,normal,1,train
data/raw/normal/normal_0187.wav,normal_0187.wav,normal,1,train
data/raw/normal/normal_0188.wav,normal_0188.wav,normal,1,train
data/raw/normal/normal_0189.wav,normal_0189.wav,normal,1,train
data/raw/normal/normal_0190.wav,normal_0190.wav,normal,1,train
data/raw/normal/normal_0191.wav,normal_0191.wav,normal,1,val
data/raw/normal/normal_0192.wav,normal_0192.wav,normal,1,train
data/raw/normal/normal_0193.wav,normal_0193.wav,normal,1,train
data/raw/normal/normal_0194.wav,normal_0194.wav,normal,1,val
data/raw/normal/normal_0195.wav,normal_0195.wav,normal,1,train
data/raw/normal/normal_0196.wav,normal_0196.wav,normal,1,train
data/raw/normal/normal_0197.wav,normal_0197.wav,normal,1,train
data/raw/normal/normal_0198.wav,normal_0198.wav,normal,1,train
data/raw/normal/normal_0199.wav,normal_0199.wav,normal,1,train
data/raw/normal/normal_0200.wav,normal_0200.wav,normal,1,train
data/raw/normal/normal_0201.wav,normal_0201.wav,normal,1,val
data/raw/normal/normal_0202.wav,normal_0202.wav,normal,1,train
data/raw/normal/normal_0203.wav,normal_0203.wav,normal,1,train
data/raw/normal/normal_0204.wav,normal_0204.wav,normal,1,train
data/raw/normal/normal_0205.wav,normal_0205.wav,normal,1,train
data/raw/normal/normal_0206.wav,normal_0206.wav,normal,1,train
data/raw/normal/normal_0207.wav,normal_0207.wav,normal,1,val
data/raw/normal/normal_0208.wav,normal_0208.wav,normal,1,train
data/raw/normal/normal_0209.wav,normal_0209.wav,normal,1,train
data/raw/normal/normal_0210.wav,normal_0210.wav,normal,1,train
data/raw/normal/normal_0211.wav,normal_0211.wav,normal,1,train
data/raw/normal/normal_0212.wav,normal_0212.wav,normal,1,train
data/raw/normal/normal_0213.wav,normal_0213.wav,normal,1,train
data/raw/normal/normal_0214.wav,normal_0214.wav,normal,1,train
data/raw/normal/normal_0215.wav,normal_0215.wav,normal,1,train
data/raw/normal/normal_0216.wav,normal_0216.wav,normal,1,train
data/raw/normal/normal_0217.wav,normal_0217.wav,normal,1,train
data/raw/normal/normal_0218.wav,normal_0218.wav,normal,1,train
data/raw/normal/normal_0219.wav,normal_0219.wav,normal,1,train
data/raw/normal/normal_0220.wav,normal_0220.wav,normal,1,train
data/raw/normal/normal_0221.wav,normal_0221.wav,normal,1,train
data/raw/normal/normal_0222.wav,normal_0222.wav,normal,1,train
data/raw/normal/normal_0223.wav,normal_0223.wav,normal,1,train
data/raw/normal/normal_0224.wav,normal_0224.wav,normal,1,train
data/raw/normal/normal_0225.wav,normal_0225.wav,normal,1,train
data/raw/normal/normal_0226.wav,normal_0226.wav,normal,1,train
data/raw/normal/normal_0227.wav,normal_0227.wav,normal,1,train
data/raw/normal/normal_0228.wav,normal_0228.wav,normal,1,val
data/raw/normal/normal_0229.wav,normal_0229.wav,normal,1,train
data/raw/normal/normal_0230.wav,normal_0230.wav,normal,1,train
data/raw/normal/normal_0231.wav,normal_0231.wav,normal,1,train
data/raw/normal/normal_0232.wav,normal_0232.wav,normal,1,train
data/raw/normal/normal_0233.wav,normal_0233.wav,normal,1,train
data/raw/normal/normal_0234.wav,normal_0234.wav,normal,1,train
data/raw/normal/normal_0235.wav,normal_0235.wav,normal,1,train
data/raw/normal/normal_0236.wav,normal_0236.wav,normal,1,train
data/raw/normal/normal_0237.wav,normal_0237.wav,normal,1,train
data/raw/normal/normal_0238.wav,normal_0238.wav,normal,1,train
data/raw/normal/normal_0239.wav,normal_0239.wav,normal,1,train
data/raw/normal/normal_0240.wav,normal_0240.wav,normal,1,train
data/raw/normal/normal_0241.wav,normal_0241.wav,normal,1,val
data/raw/normal/normal_0242.wav,normal_0242.wav,normal,1,train
data/raw/normal/normal_0243.wav,normal_0243.wav,normal,1,train
data/raw/normal/normal_0244.wav,normal_0244.wav,normal,1,train
data/raw/normal/normal_0245.wav,normal_0245.wav,normal,1,train
data/raw/normal/normal_0246.wav,normal_0246.wav,normal,1,val
data/raw/normal/normal_0247.wav,normal_0247.wav,normal,1,train
data/raw/normal/normal_0248.wav,normal_0248.wav,normal,1,train
data/raw/normal/normal_0249.wav,normal_0249.wav,normal,1,train
data/raw/normal/normal_0250.wav,normal_0250.wav,normal,1,train
data/raw/normal/normal_0251.wav,normal_0251.wav,normal,1,train
data/raw/normal/normal_0252.wav,normal_0252.wav,normal,1,train
data/raw/normal/normal_0253.wav,normal_0253.wav,normal,1,train
data/raw/normal/normal_0254.wav,normal_0254.wav,normal,1,train
data/raw/normal/normal_0255.wav,normal_0255.wav,normal,1,train
data/raw/normal/normal_0256.wav,normal_0256.wav,normal,1,train
data/raw/normal/normal_0257.wav,normal_0257.wav,normal,1,train
data/raw/normal/normal_0258.wav,normal_0258.wav,normal,1,train
data/raw/normal/normal_0259.wav,normal_0259.wav,normal,1,train
data/raw/normal/normal_0260.wav,normal_0260.wav,normal,1,train
data/raw/normal/normal_0261.wav,normal_0261.wav,normal,1,val
data/raw/normal/normal_0262.wav,normal_0262.wav,normal,1,train
data/raw/normal/normal_0263.wav,normal_0263.wav,normal,1,train
data/raw/normal/normal_0264.wav,normal_0264.wav,normal,1,train
data/raw/normal/normal_0265.wav,normal_0265.wav,normal,1,train
data/raw/normal/normal_0266.wav,normal_0266.wav,normal,1,val
data/raw/normal/normal_0267.wav,normal_0267.wav,normal,1,train
data/raw/normal/normal_0268.wav,normal_0268.wav,normal,1,train
data/raw/normal/normal_0269.wav,normal_0269.wav,normal,1,train
data/raw/normal/normal_0270.wav,normal_0270.wav,normal,1,train
data/raw/normal/normal_0271.wav,normal_0271.wav,normal,1,train
data/raw/normal/normal_0272.wav,normal_0272.wav,normal,1,train
data/raw/normal/normal_0273.wav,normal_0273.wav,normal,1,train
data/raw/normal/normal_0274.wav,normal_0274.wav,normal,1,val
data/raw/normal/normal_0275.wav,normal_0275.wav,normal,1,val
data/raw/normal/normal_0276.wav,normal_0276.wav,normal,1,val
data/raw/normal/normal_0277.wav,normal_0277.wav,normal,1,train
data/raw/normal/normal_0278.wav,normal_0278.wav,normal,1,train
data/raw/normal/normal_0279.wav,normal_0279.wav,normal,1,val
data/raw/normal/normal_0280.wav,normal_0280.wav,normal,1,train
data/raw/normal/normal_0281.wav,normal_0281.wav,normal,1,train
data/raw/normal/normal_0282.wav,normal_0282.wav,normal,1,train
data/raw/normal/normal_0283.wav,normal_0283.wav,normal,1,train
data/raw/normal/normal_0284.wav,normal_0284.wav,normal,1,train
data/raw/normal/normal_0285.wav,normal_0285.wav,normal,1,train
data/raw/normal/normal_0286.wav,normal_0286.wav,normal,1,train
data/raw/normal/normal_0287.wav,normal_0287.wav,normal,1,train
data/raw/normal/normal_0288.wav,normal_0288.wav,normal,1,train
data/raw/normal/normal_0289.wav,normal_0289.wav,normal,1,train
data/raw/normal/normal_0290.wav,normal_0290.wav,normal,1,val
data/raw/normal/normal_0291.wav,normal_0291.wav,normal,1,train
data/raw/normal/normal_0292.wav,normal_0292.wav,normal,1,val
data/raw/normal/normal_0293.wav,normal_0293.wav,normal,1,train
data/raw/normal/normal_0294.wav,normal_0294.wav,normal,1,train
data/raw/normal/normal_0295.wav,normal_0295.wav,normal,1,train
data/raw/normal/normal_0296.wav,normal_0296.wav,normal,1,train
data/raw/normal/normal_0297.wav,normal_0297.wav,normal,1,train
data/raw/normal/normal_0298.wav,normal_0298.wav,normal,1,train
data/raw/normal/normal_0299.wav,normal_0299.wav,normal,1,train
data/raw/bearing_fault/bearing_fault_0000.wav,bearing_fault_0000.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0001.wav,bearing_fault_0001.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0002.wav,bearing_fault_0002.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0003.wav,bearing_fault_0003.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0004.wav,bearing_fault_0004.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0005.wav,bearing_fault_0005.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0006.wav,bearing_fault_0006.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0007.wav,bearing_fault_0007.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0008.wav,bearing_fault_0008.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0009.wav,bearing_fault_0009.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0010.wav,bearing_fault_0010.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0011.wav,bearing_fault_0011.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0012.wav,bearing_fault_0012.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0013.wav,bearing_fault_0013.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0014.wav,bearing_fault_0014.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0015.wav,bearing_fault_0015.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0016.wav,bearing_fault_0016.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0017.wav,bearing_fault_0017.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0018.wav,bearing_fault_0018.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0019.wav,bearing_fault_0019.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0020.wav,bearing_fault_0020.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0021.wav,bearing_fault_0021.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0022.wav,bearing_fault_0022.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0023.wav,bearing_fault_0023.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0024.wav,bearing_fault_0024.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0025.wav,bearing_fault_0025.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0026.wav,bearing_fault_0026.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0027.wav,bearing_fault_0027.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0028.wav,bearing_fault_0028.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0029.wav,bearing_fault_0029.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0030.wav,bearing_fault_0030.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0031.wav,bearing_fault_0031.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0032.wav,bearing_fault_0032.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0033.wav,bearing_fault_0033.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0034.wav,bearing_fault_0034.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0035.wav,bearing_fault_0035.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0036.wav,bearing_fault_0036.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0037.wav,bearing_fault_0037.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0038.wav,bearing_fault_0038.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0039.wav,bearing_fault_0039.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0040.wav,bearing_fault_0040.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0041.wav,bearing_fault_0041.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0042.wav,bearing_fault_0042.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0043.wav,bearing_fault_0043.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0044.wav,bearing_fault_0044.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0045.wav,bearing_fault_0045.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0046.wav,bearing_fault_0046.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0047.wav,bearing_fault_0047.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0048.wav,bearing_fault_0048.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0049.wav,bearing_fault_0049.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0050.wav,bearing_fault_0050.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0051.wav,bearing_fault_0051.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0052.wav,bearing_fault_0052.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0053.wav,bearing_fault_0053.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0054.wav,bearing_fault_0054.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0055.wav,bearing_fault_0055.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0056.wav,bearing_fault_0056.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0057.wav,bearing_fault_0057.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0058.wav,bearing_fault_0058.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0059.wav,bearing_fault_0059.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0060.wav,bearing_fault_0060.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0061.wav,bearing_fault_0061.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0062.wav,bearing_fault_0062.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0063.wav,bearing_fault_0063.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0064.wav,bearing_fault_0064.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0065.wav,bearing_fault_0065.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0066.wav,bearing_fault_0066.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0067.wav,bearing_fault_0067.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0068.wav,bearing_fault_0068.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0069.wav,bearing_fault_0069.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0070.wav,bearing_fault_0070.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0071.wav,bearing_fault_0071.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0072.wav,bearing_fault_0072.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0073.wav,bearing_fault_0073.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0074.wav,bearing_fault_0074.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0075.wav,bearing_fault_0075.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0076.wav,bearing_fault_0076.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0077.wav,bearing_fault_0077.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0078.wav,bearing_fault_0078.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0079.wav,bearing_fault_0079.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0080.wav,bearing_fault_0080.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0081.wav,bearing_fault_0081.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0082.wav,bearing_fault_0082.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0083.wav,bearing_fault_0083.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0084.wav,bearing_fault_0084.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0085.wav,bearing_fault_0085.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0086.wav,bearing_fault_0086.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0087.wav,bearing_fault_0087.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0088.wav,bearing_fault_0088.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0089.wav,bearing_fault_0089.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0090.wav,bearing_fault_0090.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0091.wav,bearing_fault_0091.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0092.wav,bearing_fault_0092.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0093.wav,bearing_fault_0093.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0094.wav,bearing_fault_0094.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0095.wav,bearing_fault_0095.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0096.wav,bearing_fault_0096.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0097.wav,bearing_fault_0097.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0098.wav,bearing_fault_0098.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0099.wav,bearing_fault_0099.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0100.wav,bearing_fault_0100.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0101.wav,bearing_fault_0101.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0102.wav,bearing_fault_0102.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0103.wav,bearing_fault_0103.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0104.wav,bearing_fault_0104.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0105.wav,bearing_fault_0105.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0106.wav,bearing_fault_0106.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0107.wav,bearing_fault_0107.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0108.wav,bearing_fault_0108.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0109.wav,bearing_fault_0109.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0110.wav,bearing_fault_0110.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0111.wav,bearing_fault_0111.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0112.wav,bearing_fault_0112.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0113.wav,bearing_fault_0113.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0114.wav,bearing_fault_0114.wav,bearing_fault,2,train
data/raw/bearing_fault/bearing_fault_0115.wav,bearing_fault_0115.wav,bearing_fault,2,val
data/raw/bearing_fault/bearing_fault_0116.wav,bearing_fault_0116.wav,bearing_fault,2,train
